300000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-5be97768-57e7-444d-8bf5-69e75d60dd85
311100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-019dc641-364e-40bc-9f30-5513ebad2e28
311000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-5eead2a8-9b91-471f-b404-e08bc1cf2488
310100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-31de7850-0c6e-4b2c-b0a9-f52f9964e881
301100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-cbfe8ce0-59a7-4408-9e1d-7e336ddefcca
300100;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-5d262a66-3fd9-4547-9bfc-eeee7cc16840
301000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-e7bc7095-e0dc-46f5-becb-1374e354aa83
311101;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-117d51d0-7f06-4a52-9440-67a3ab07905c
311001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-e629e928-a1d9-437e-9ea5-366aa92b2ae9
310101;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-c0de5b6d-7e1a-469a-a8a2-3518c8856542
310001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-da74df0c-0de1-4b84-9ffd-fb3bd59a2253
300001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-5e25c85d-f4de-470a-9ccd-f0556f9b872b
310000;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-f7fe4fce-b1cd-4a77-9a3c-e924edb19016
300010;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-8f10225e-2c5f-4eea-b563-3859a2776951
300011;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-0ed1382e-4df5-4fd8-9150-12e0117ba099
310010;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-a035f8d8-deb2-4504-a550-f605f6e5988b
311010;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-cdd9f3ab-32e1-43d5-8ee6-128846147d7a
311110;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-12a5b41f-3326-428a-8e49-51c3528c60d8
310110;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-5d605ca4-e046-45eb-a8e2-b3ee1984362c
301110;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-5cd09101-9cdf-44f0-a6b0-ffef502cf8a5
300110;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-878f02dd-d070-4a68-bba8-ebfb4010e7ec
301010;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-74808992-7a46-4a78-a777-84b9065d451d
301011;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-6dc9776a-81a6-4e2e-849a-def957735e09
311111;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-f8bb8cbc-ae45-4ec8-ae23-6bdb71b634f0
300101;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-3c4ef473-3361-4d2f-93b4-c1bf9f387563
300111;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-0c637972-a36b-4625-8754-e6e50aaee648
301001;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-22f263da-75cf-4d44-bd81-176d7a01af4b
301101;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-57ee6a01-95aa-4bd0-8d45-abf3eb52023e
301111;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-1891ea70-ead7-4d69-97ff-62158f6eb422
310011;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-84a0dc15-d0af-472d-ad77-330975f9a8ff
310111;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-fa0f95c9-1d87-4d4f-b7cd-5fe63ef57b4e
311011;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-2b8bae67-8bd6-46ec-90c9-7101f48b5fb4
